GAME_DATE,MATCHUP,PTS,REB,AST,BLK,PLAYER_NAME,POINTS_THRESHOLD,REBOUNDS_THRESHOLD,BLOCKS_THRESHOLD,ASSISTS_THRESHOLD
"NOV 17, 2024",LAC vs. UTA,7,2,2,0,Amir Coffey,0,0,0,0
"NOV 15, 2024",LAC @ HOU,10,4,3,0,Amir Coffey,1,0,0,1
"NOV 13, 2024",LAC @ HOU,7,2,1,0,Amir Coffey,0,0,0,0
"NOV 11, 2024",LAC @ OKC,13,3,4,0,Amir Coffey,1,0,0,1
"NOV 09, 2024",LAC vs. TOR,6,1,0,0,Amir Coffey,0,0,0,0
"NOV 08, 2024",LAC @ SAC,14,1,1,0,Amir Coffey,1,0,0,0
"NOV 06, 2024",LAC vs. PHI,11,3,0,0,Amir Coffey,1,0,0,0
"NOV 04, 2024",LAC vs. SAS,21,6,1,0,Amir Coffey,1,1,0,0
"NOV 02, 2024",LAC vs. OKC,4,1,0,0,Amir Coffey,0,0,0,0
"OCT 31, 2024",LAC vs. PHX,7,1,0,0,Amir Coffey,0,0,0,0
"OCT 30, 2024",LAC vs. POR,9,0,0,0,Amir Coffey,0,0,0,0
"OCT 27, 2024",LAC @ GSW,8,3,0,0,Amir Coffey,0,0,0,0
"OCT 26, 2024",LAC @ DEN,0,2,3,0,Amir Coffey,0,0,0,1
"OCT 23, 2024",LAC vs. PHX,11,3,1,0,Amir Coffey,1,0,0,0
"DEC 28, 2024",UTA vs. PHI,2,3,4,0,Isaiah Collier,0,0,0,1
"DEC 26, 2024",UTA @ POR,7,8,7,0,Isaiah Collier,0,1,0,1
"DEC 23, 2024",UTA @ CLE,0,1,4,0,Isaiah Collier,0,0,0,1
"DEC 21, 2024",UTA @ BKN,0,4,2,1,Isaiah Collier,0,0,1,0
"DEC 16, 2024",UTA @ LAC,0,1,2,1,Isaiah Collier,0,0,1,0
"DEC 13, 2024",UTA vs. PHX,2,2,2,0,Isaiah Collier,0,0,0,0
"DEC 08, 2024",UTA @ SAC,0,1,3,0,Isaiah Collier,0,0,0,1
"DEC 06, 2024",UTA @ POR,12,4,7,0,Isaiah Collier,1,0,0,1
"DEC 03, 2024",UTA @ OKC,3,1,2,0,Isaiah Collier,0,0,0,0
"DEC 01, 2024",UTA vs. LAL,0,1,2,0,Isaiah Collier,0,0,0,0
"NOV 30, 2024",UTA vs. DAL,0,0,3,0,Isaiah Collier,0,0,0,1
"NOV 27, 2024",UTA vs. DEN,6,0,4,0,Isaiah Collier,0,0,0,1
"NOV 26, 2024",UTA vs. SAS,1,2,4,0,Isaiah Collier,0,0,0,1
"NOV 23, 2024",UTA vs. NYK,2,0,2,0,Isaiah Collier,0,0,0,0
"NOV 21, 2024",UTA @ SAS,4,3,6,0,Isaiah Collier,0,0,0,1
"NOV 19, 2024",UTA @ LAL,2,1,4,0,Isaiah Collier,0,0,0,1
"NOV 17, 2024",UTA @ LAC,4,3,8,0,Isaiah Collier,0,0,0,1
"NOV 16, 2024",UTA @ SAC,9,2,1,0,Isaiah Collier,0,0,0,0
"NOV 14, 2024",UTA vs. DAL,2,2,1,1,Isaiah Collier,0,0,1,0
"NOV 12, 2024",UTA vs. PHX,4,1,1,0,Isaiah Collier,0,0,0,0
"NOV 09, 2024",UTA @ SAS,7,6,4,1,Isaiah Collier,0,1,1,1
"NOV 07, 2024",UTA @ MIL,0,0,1,0,Isaiah Collier,0,0,0,0
"DEC 21, 2024",UTA @ BKN,13,11,2,0,John Collins,1,1,0,0
"DEC 19, 2024",UTA @ DET,16,9,0,1,John Collins,1,1,1,0
"DEC 16, 2024",UTA @ LAC,14,5,2,1,John Collins,1,1,1,0
"DEC 13, 2024",UTA vs. PHX,22,6,6,2,John Collins,1,1,1,1
"DEC 08, 2024",UTA @ SAC,19,7,3,1,John Collins,1,1,1,1
"DEC 06, 2024",UTA @ POR,20,3,2,1,John Collins,1,0,1,0
"DEC 03, 2024",UTA @ OKC,15,5,2,1,John Collins,1,1,1,0
"DEC 01, 2024",UTA vs. LAL,21,9,3,1,John Collins,1,1,1,1
"NOV 30, 2024",UTA vs. DAL,16,9,2,1,John Collins,1,1,1,0
"NOV 26, 2024",UTA vs. SAS,20,13,3,1,John Collins,1,1,1,1
"NOV 23, 2024",UTA vs. NYK,20,13,1,1,John Collins,1,1,1,0
"NOV 21, 2024",UTA @ SAS,18,14,3,1,John Collins,1,1,1,1
"NOV 19, 2024",UTA @ LAL,18,8,2,0,John Collins,1,1,0,0
"NOV 17, 2024",UTA @ LAC,13,8,2,0,John Collins,1,1,0,0
"NOV 16, 2024",UTA @ SAC,16,8,2,2,John Collins,1,1,1,0
"NOV 14, 2024",UTA vs. DAL,28,9,3,0,John Collins,1,1,0,1
"NOV 12, 2024",UTA vs. PHX,29,10,4,1,John Collins,1,1,1,1
"NOV 09, 2024",UTA @ SAS,15,10,2,0,John Collins,1,1,0,0
"NOV 07, 2024",UTA @ MIL,11,3,1,0,John Collins,1,0,0,0
"NOV 04, 2024",UTA @ CHI,28,13,5,1,John Collins,1,1,1,1
"NOV 02, 2024",UTA @ DEN,15,5,5,1,John Collins,1,1,1,1
"OCT 31, 2024",UTA vs. SAS,14,11,3,1,John Collins,1,1,1,1
"OCT 29, 2024",UTA vs. SAC,18,7,0,1,John Collins,1,1,1,0
"OCT 28, 2024",UTA @ DAL,16,6,3,1,John Collins,1,1,1,1
"OCT 25, 2024",UTA vs. GSW,14,7,4,1,John Collins,1,1,1,1
"OCT 23, 2024",UTA vs. MEM,11,5,0,1,John Collins,1,1,1,0
"DEC 29, 2024",SAS @ MIN,0,0,0,0,Zach Collins,0,0,0,0
"DEC 08, 2024",SAS vs. NOP,2,3,0,0,Zach Collins,0,0,0,0
"DEC 06, 2024",SAS vs. SAC,2,2,1,0,Zach Collins,0,0,0,0
"DEC 05, 2024",SAS vs. CHI,9,4,3,2,Zach Collins,0,0,1,1
"DEC 03, 2024",SAS @ PHX,0,2,2,0,Zach Collins,0,0,0,0
"DEC 01, 2024",SAS @ SAC,0,0,1,0,Zach Collins,0,0,0,0
"NOV 27, 2024",SAS vs. LAL,4,2,1,0,Zach Collins,0,0,0,0
"NOV 26, 2024",SAS @ UTA,0,2,1,0,Zach Collins,0,0,0,0
"NOV 23, 2024",SAS vs. GSW,0,4,1,1,Zach Collins,0,0,1,0
"NOV 21, 2024",SAS vs. UTA,18,5,0,1,Zach Collins,1,1,1,0
"NOV 19, 2024",SAS vs. OKC,12,7,3,1,Zach Collins,1,1,1,1
"NOV 16, 2024",SAS @ DAL,20,6,0,3,Zach Collins,1,1,1,0
"NOV 15, 2024",SAS vs. LAL,6,3,2,1,Zach Collins,0,0,1,0
"NOV 13, 2024",SAS vs. WAS,5,7,6,0,Zach Collins,0,1,0,1
"NOV 11, 2024",SAS vs. SAC,3,1,0,1,Zach Collins,0,0,1,0
"NOV 09, 2024",SAS vs. UTA,5,3,4,0,Zach Collins,0,0,0,1
"NOV 07, 2024",SAS vs. POR,14,2,3,0,Zach Collins,1,0,0,1
"NOV 06, 2024",SAS @ HOU,6,1,3,0,Zach Collins,0,0,0,1
"NOV 04, 2024",SAS @ LAC,4,3,1,0,Zach Collins,0,0,0,0
"NOV 02, 2024",SAS vs. MIN,7,1,5,1,Zach Collins,0,0,1,1
"OCT 31, 2024",SAS @ UTA,0,2,0,0,Zach Collins,0,0,0,0
"OCT 30, 2024",SAS @ OKC,3,4,1,1,Zach Collins,0,0,1,0
"OCT 28, 2024",SAS vs. HOU,11,3,1,0,Zach Collins,1,0,0,0
"OCT 26, 2024",SAS vs. HOU,4,8,2,0,Zach Collins,0,1,0,0
"OCT 24, 2024",SAS @ DAL,5,5,1,0,Zach Collins,0,1,0,0
"DEC 29, 2024",MIN vs. SAS,5,2,3,0,Mike Conley,0,0,0,1
"DEC 27, 2024",MIN @ HOU,3,2,2,0,Mike Conley,0,0,0,0
"DEC 25, 2024",MIN @ DAL,10,2,3,0,Mike Conley,1,0,0,1
"DEC 23, 2024",MIN @ ATL,11,2,6,0,Mike Conley,1,0,0,1
"DEC 21, 2024",MIN vs. GSW,3,2,5,0,Mike Conley,0,0,0,1
"DEC 19, 2024",MIN vs. NYK,3,0,2,1,Mike Conley,0,0,1,0
"DEC 15, 2024",MIN @ SAS,9,5,8,1,Mike Conley,0,1,1,1
"DEC 13, 2024",MIN vs. LAL,2,4,7,0,Mike Conley,0,0,0,1
"DEC 08, 2024",MIN @ GSW,12,2,3,0,Mike Conley,1,0,0,1
"DEC 06, 2024",MIN @ GSW,13,4,4,1,Mike Conley,1,0,1,1
"DEC 04, 2024",MIN @ LAC,11,3,2,0,Mike Conley,1,0,0,0
"DEC 02, 2024",MIN vs. LAL,9,3,6,0,Mike Conley,0,0,0,1
"NOV 29, 2024",MIN vs. LAC,13,2,3,0,Mike Conley,1,0,0,1
"NOV 27, 2024",MIN vs. SAC,16,1,4,0,Mike Conley,1,0,0,1
"NOV 17, 2024",MIN vs. PHX,3,4,3,0,Mike Conley,0,0,0,1
"NOV 15, 2024",MIN @ SAC,14,4,7,0,Mike Conley,1,0,0,1
"NOV 12, 2024",MIN @ POR,6,4,6,0,Mike Conley,0,0,0,1
"NOV 10, 2024",MIN vs. MIA,4,5,3,0,Mike Conley,0,1,0,1
"NOV 08, 2024",MIN vs. POR,2,1,2,0,Mike Conley,0,0,0,0
"NOV 07, 2024",MIN @ CHI,14,2,11,0,Mike Conley,1,0,0,1
"NOV 04, 2024",MIN vs. CHA,11,5,4,1,Mike Conley,1,1,1,1
"NOV 02, 2024",MIN @ SAS,5,3,3,0,Mike Conley,0,0,0,1
"NOV 01, 2024",MIN vs. DEN,9,0,5,0,Mike Conley,0,0,0,1
"OCT 29, 2024",MIN vs. DAL,9,4,6,0,Mike Conley,0,0,0,1
"OCT 26, 2024",MIN vs. TOR,10,3,6,1,Mike Conley,1,0,1,1
"OCT 24, 2024",MIN @ SAC,6,2,4,1,Mike Conley,0,0,1,1
"OCT 22, 2024",MIN @ LAL,5,4,2,0,Mike Conley,0,0,0,0
"DEC 20, 2024",MIL @ CLE,3,1,0,0,Pat Connaughton,0,0,0,0
"DEC 04, 2024",MIL vs. ATL,0,0,1,1,Pat Connaughton,0,0,1,0
"NOV 26, 2024",MIL @ MIA,10,8,1,2,Pat Connaughton,1,1,1,0
"NOV 16, 2024",MIL @ CHA,10,7,2,0,Pat Connaughton,1,1,0,0
"NOV 13, 2024",MIL vs. DET,6,3,2,1,Pat Connaughton,0,0,1,0
"NOV 12, 2024",MIL vs. TOR,6,4,2,0,Pat Connaughton,0,0,0,0
"NOV 10, 2024",MIL vs. BOS,7,0,2,0,Pat Connaughton,0,0,0,0
"NOV 08, 2024",MIL @ NYK,2,0,2,0,Pat Connaughton,0,0,0,0
"NOV 07, 2024",MIL vs. UTA,3,0,1,0,Pat Connaughton,0,0,0,0
"NOV 04, 2024",MIL @ CLE,7,4,5,0,Pat Connaughton,0,0,0,1
"NOV 02, 2024",MIL vs. CLE,0,2,2,0,Pat Connaughton,0,0,0,0
"OCT 31, 2024",MIL @ MEM,3,3,2,0,Pat Connaughton,0,0,0,0
"OCT 28, 2024",MIL @ BOS,5,2,0,0,Pat Connaughton,0,0,0,0
"OCT 27, 2024",MIL @ BKN,3,3,2,0,Pat Connaughton,0,0,0,0
"OCT 25, 2024",MIL vs. CHI,3,5,1,0,Pat Connaughton,0,1,0,0
"OCT 23, 2024",MIL @ PHI,9,4,1,1,Pat Connaughton,0,0,1,0
"DEC 30, 2024",WAS vs. NYK,6,3,5,3,Bilal Coulibaly,0,0,1,1
"DEC 28, 2024",WAS vs. NYK,18,6,6,1,Bilal Coulibaly,1,1,1,1
"DEC 26, 2024",WAS vs. CHA,20,6,5,0,Bilal Coulibaly,1,1,0,1
"DEC 21, 2024",WAS @ MIL,20,12,5,1,Bilal Coulibaly,1,1,1,1
"DEC 19, 2024",WAS vs. CHA,14,7,5,1,Bilal Coulibaly,1,1,1,1
"DEC 15, 2024",WAS vs. BOS,19,5,6,0,Bilal Coulibaly,1,1,0,1
"DEC 13, 2024",WAS @ CLE,27,6,5,2,Bilal Coulibaly,1,1,1,1
"DEC 08, 2024",WAS vs. MEM,17,5,4,1,Bilal Coulibaly,1,1,1,1
"DEC 07, 2024",WAS vs. DEN,6,6,5,3,Bilal Coulibaly,0,1,1,1
"DEC 05, 2024",WAS vs. DAL,4,4,4,0,Bilal Coulibaly,0,0,0,1
"DEC 03, 2024",WAS @ CLE,6,7,4,0,Bilal Coulibaly,0,1,0,1
"NOV 30, 2024",WAS @ MIL,4,2,4,0,Bilal Coulibaly,0,0,0,1
"NOV 27, 2024",WAS vs. LAC,3,4,1,0,Bilal Coulibaly,0,0,0,0
"NOV 26, 2024",WAS vs. CHI,8,3,5,0,Bilal Coulibaly,0,0,0,1
"NOV 24, 2024",WAS @ IND,17,6,4,2,Bilal Coulibaly,1,1,1,1
"NOV 22, 2024",WAS vs. BOS,6,7,3,1,Bilal Coulibaly,0,1,1,1
"NOV 17, 2024",WAS vs. DET,15,4,0,0,Bilal Coulibaly,1,0,0,0
"NOV 15, 2024",WAS @ ATL,9,9,4,0,Bilal Coulibaly,0,1,0,1
"NOV 13, 2024",WAS @ SAS,6,8,3,1,Bilal Coulibaly,0,1,1,1
"NOV 11, 2024",WAS @ HOU,11,4,0,1,Bilal Coulibaly,1,0,1,0
"NOV 10, 2024",WAS @ ORL,20,6,6,3,Bilal Coulibaly,1,1,1,1
"NOV 08, 2024",WAS @ MEM,10,3,3,2,Bilal Coulibaly,1,0,1,1
"NOV 04, 2024",WAS vs. GSW,9,4,2,0,Bilal Coulibaly,0,0,0,0
"NOV 02, 2024",WAS vs. MIA,22,8,2,0,Bilal Coulibaly,1,1,0,0
"OCT 30, 2024",WAS vs. ATL,27,9,1,1,Bilal Coulibaly,1,1,1,0
"OCT 28, 2024",WAS @ ATL,17,2,3,0,Bilal Coulibaly,1,0,0,1
"OCT 26, 2024",WAS vs. CLE,23,6,1,0,Bilal Coulibaly,1,1,0,0
"OCT 24, 2024",WAS vs. BOS,8,6,6,0,Bilal Coulibaly,0,1,0,1
"DEC 28, 2024",PHI @ UTA,3,2,0,1,Ricky Council IV,0,0,1,0
"DEC 21, 2024",PHI @ CLE,11,5,0,0,Ricky Council IV,1,1,0,0
"DEC 20, 2024",PHI vs. CHA,11,2,0,0,Ricky Council IV,1,0,0,0
"DEC 16, 2024",PHI @ CHA,6,1,0,0,Ricky Council IV,0,0,0,0
"DEC 13, 2024",PHI vs. IND,14,9,2,1,Ricky Council IV,1,1,1,0
"DEC 04, 2024",PHI vs. ORL,9,0,1,1,Ricky Council IV,0,0,1,0
"DEC 03, 2024",PHI @ CHA,2,1,2,0,Ricky Council IV,0,0,0,0
"NOV 30, 2024",PHI @ DET,17,5,1,1,Ricky Council IV,1,1,1,0
"NOV 27, 2024",PHI vs. HOU,12,10,1,1,Ricky Council IV,1,1,1,0
"NOV 24, 2024",PHI vs. LAC,9,0,1,0,Ricky Council IV,0,0,0,0
"NOV 22, 2024",PHI vs. BKN,0,0,0,0,Ricky Council IV,0,0,0,0
"NOV 20, 2024",PHI @ MEM,4,1,1,0,Ricky Council IV,0,0,0,0
"NOV 18, 2024",PHI @ MIA,4,1,0,0,Ricky Council IV,0,0,0,0
"NOV 15, 2024",PHI @ ORL,0,1,1,0,Ricky Council IV,0,0,0,0
"NOV 13, 2024",PHI vs. CLE,0,1,0,0,Ricky Council IV,0,0,0,0
"NOV 12, 2024",PHI vs. NYK,0,0,1,0,Ricky Council IV,0,0,0,0
"NOV 08, 2024",PHI @ LAL,2,3,2,0,Ricky Council IV,0,0,0,0
"NOV 06, 2024",PHI @ LAC,7,1,0,0,Ricky Council IV,0,0,0,0
"NOV 02, 2024",PHI vs. MEM,0,0,3,0,Ricky Council IV,0,0,0,1
"OCT 30, 2024",PHI vs. DET,2,1,0,0,Ricky Council IV,0,0,0,0
"OCT 25, 2024",PHI @ TOR,0,0,0,0,Ricky Council IV,0,0,0,0
"OCT 23, 2024",PHI vs. MIL,7,1,0,0,Ricky Council IV,0,0,0,0
"DEC 30, 2024",CHI @ CHA,13,4,2,0,Torrey Craig,1,0,0,0
"DEC 28, 2024",CHI vs. MIL,6,3,0,0,Torrey Craig,0,0,0,0
"DEC 26, 2024",CHI @ ATL,7,4,0,0,Torrey Craig,0,0,0,0
"NOV 29, 2024",CHI vs. BOS,11,3,0,0,Torrey Craig,1,0,0,0
"NOV 23, 2024",CHI vs. MEM,0,0,0,0,Torrey Craig,0,0,0,0
"NOV 20, 2024",CHI @ MIL,15,6,2,1,Torrey Craig,1,1,1,0
"NOV 17, 2024",CHI vs. HOU,5,2,1,0,Torrey Craig,0,0,0,0
"NOV 06, 2024",CHI @ DAL,0,0,0,0,Torrey Craig,0,0,0,0
"OCT 30, 2024",CHI vs. ORL,0,2,0,0,Torrey Craig,0,0,0,0
"DEC 08, 2024",SAC vs. UTA,0,1,0,0,Isaiah Crawford,0,0,0,0
"DEC 28, 2024",DET @ DEN,17,2,8,0,Cade Cunningham,1,0,0,1
"DEC 26, 2024",DET @ SAC,33,4,10,0,Cade Cunningham,1,0,0,1
"DEC 23, 2024",DET @ LAL,20,5,10,0,Cade Cunningham,1,1,0,1
"DEC 21, 2024",DET @ PHX,28,1,13,2,Cade Cunningham,1,0,1,1
"DEC 19, 2024",DET vs. UTA,33,4,7,4,Cade Cunningham,1,0,1,1
"DEC 16, 2024",DET vs. MIA,20,11,18,1,Cade Cunningham,1,1,1,1
"DEC 12, 2024",DET @ BOS,18,8,8,1,Cade Cunningham,1,1,1,1
"DEC 07, 2024",DET @ NYK,29,10,15,0,Cade Cunningham,1,1,0,1
"DEC 04, 2024",DET @ BOS,27,9,14,1,Cade Cunningham,1,1,1,1
"DEC 03, 2024",DET vs. MIL,23,5,6,0,Cade Cunningham,1,1,0,1
"NOV 29, 2024",DET @ IND,24,6,11,0,Cade Cunningham,1,1,0,1
"NOV 21, 2024",DET @ CHA,27,7,10,0,Cade Cunningham,1,1,0,1
"NOV 18, 2024",DET vs. CHI,26,6,10,0,Cade Cunningham,1,1,0,1
"NOV 17, 2024",DET @ WAS,21,10,10,1,Cade Cunningham,1,1,1,1
"NOV 15, 2024",DET @ TOR,15,6,10,0,Cade Cunningham,1,1,0,1
"NOV 13, 2024",DET @ MIL,35,7,11,3,Cade Cunningham,1,1,1,1
"NOV 12, 2024",DET vs. MIA,21,7,9,2,Cade Cunningham,1,1,1,1
"NOV 10, 2024",DET vs. HOU,26,8,9,1,Cade Cunningham,1,1,1,1
"NOV 08, 2024",DET vs. ATL,22,11,13,1,Cade Cunningham,1,1,1,1
"NOV 06, 2024",DET @ CHA,20,10,10,0,Cade Cunningham,1,1,0,1
"NOV 04, 2024",DET vs. LAL,17,11,11,0,Cade Cunningham,1,1,0,1
"NOV 03, 2024",DET @ BKN,19,6,5,0,Cade Cunningham,1,1,0,1
"NOV 01, 2024",DET vs. NYK,22,6,6,1,Cade Cunningham,1,1,1,1
"OCT 30, 2024",DET @ PHI,22,5,7,1,Cade Cunningham,1,1,1,1
"OCT 28, 2024",DET @ MIA,24,8,6,1,Cade Cunningham,1,1,1,1
"OCT 26, 2024",DET vs. BOS,21,6,10,4,Cade Cunningham,1,1,1,1
"OCT 25, 2024",DET @ CLE,33,4,6,0,Cade Cunningham,1,0,0,1
"OCT 23, 2024",DET vs. IND,28,5,8,0,Cade Cunningham,1,1,0,1
"DEC 30, 2024",CHA vs. CHI,17,2,1,0,Seth Curry,1,0,0,0
"DEC 28, 2024",CHA vs. OKC,12,2,0,1,Seth Curry,1,0,1,0
"DEC 23, 2024",CHA vs. HOU,0,0,0,0,Seth Curry,0,0,0,0
"DEC 20, 2024",CHA @ PHI,0,1,1,0,Seth Curry,0,0,0,0
"DEC 19, 2024",CHA @ WAS,8,4,3,0,Seth Curry,0,0,0,1
"DEC 13, 2024",CHA @ CHI,0,0,0,0,Seth Curry,0,0,0,0
"DEC 08, 2024",CHA @ IND,9,0,0,0,Seth Curry,0,0,0,0
"DEC 07, 2024",CHA vs. CLE,0,2,0,0,Seth Curry,0,0,0,0
"DEC 05, 2024",CHA @ NYK,18,3,0,1,Seth Curry,1,0,1,0
"DEC 03, 2024",CHA vs. PHI,2,0,0,1,Seth Curry,0,0,1,0
"NOV 30, 2024",CHA vs. ATL,0,1,1,0,Seth Curry,0,0,0,0
"NOV 29, 2024",CHA vs. NYK,6,1,0,0,Seth Curry,0,0,0,0
"NOV 27, 2024",CHA vs. MIA,3,0,0,1,Seth Curry,0,0,1,0
"NOV 25, 2024",CHA vs. ORL,9,1,0,0,Seth Curry,0,0,0,0
"NOV 23, 2024",CHA @ MIL,2,0,0,0,Seth Curry,0,0,0,0
"NOV 21, 2024",CHA vs. DET,0,0,0,0,Seth Curry,0,0,0,0
"NOV 19, 2024",CHA @ BKN,0,1,0,0,Seth Curry,0,0,0,0
"NOV 17, 2024",CHA @ CLE,3,1,0,0,Seth Curry,0,0,0,0
"NOV 16, 2024",CHA vs. MIL,4,0,0,0,Seth Curry,0,0,0,0
"NOV 12, 2024",CHA @ ORL,0,1,1,0,Seth Curry,0,0,0,0
"NOV 10, 2024",CHA @ PHI,5,1,0,0,Seth Curry,0,0,0,0
"NOV 08, 2024",CHA vs. IND,0,0,0,0,Seth Curry,0,0,0,0
"NOV 06, 2024",CHA vs. DET,0,2,0,0,Seth Curry,0,0,0,0
"NOV 04, 2024",CHA @ MIN,4,2,0,0,Seth Curry,0,0,0,0
"NOV 01, 2024",CHA vs. BOS,8,2,0,0,Seth Curry,0,0,0,0
"OCT 30, 2024",CHA vs. TOR,7,2,1,0,Seth Curry,0,0,0,0
"OCT 26, 2024",CHA vs. MIA,15,4,2,0,Seth Curry,1,0,0,0
"OCT 25, 2024",CHA @ ATL,9,5,2,0,Seth Curry,0,1,0,0
"OCT 23, 2024",CHA @ HOU,7,2,1,1,Seth Curry,0,0,1,0
"DEC 28, 2024",GSW vs. PHX,22,6,6,0,Stephen Curry,1,1,0,1
"DEC 25, 2024",GSW vs. LAL,38,1,6,0,Stephen Curry,1,0,0,1
"DEC 23, 2024",GSW vs. IND,10,5,7,3,Stephen Curry,1,1,1,1
"DEC 21, 2024",GSW @ MIN,31,3,10,0,Stephen Curry,1,0,0,1
"DEC 19, 2024",GSW @ MEM,2,3,1,1,Stephen Curry,0,0,1,0
"DEC 15, 2024",GSW vs. DAL,26,5,10,0,Stephen Curry,1,1,0,1
"DEC 11, 2024",GSW @ HOU,19,3,5,1,Stephen Curry,1,0,1,1
"DEC 08, 2024",GSW vs. MIN,30,4,8,0,Stephen Curry,1,0,0,1
"DEC 06, 2024",GSW vs. MIN,23,2,4,0,Stephen Curry,1,0,0,1
"DEC 03, 2024",GSW @ DEN,24,7,11,0,Stephen Curry,1,1,0,1
"NOV 30, 2024",GSW @ PHX,23,7,4,0,Stephen Curry,1,1,0,1
"NOV 25, 2024",GSW vs. BKN,28,4,7,0,Stephen Curry,1,0,0,1
"NOV 23, 2024",GSW @ SAS,14,7,5,0,Stephen Curry,1,1,0,1
"NOV 22, 2024",GSW @ NOP,19,7,7,1,Stephen Curry,1,1,1,1
"NOV 20, 2024",GSW vs. ATL,23,4,8,1,Stephen Curry,1,0,1,1
"NOV 18, 2024",GSW @ LAC,26,7,6,1,Stephen Curry,1,1,1,1
